date,pressure1,pressure2,pressure3,outputyield,system
2017-03-14,4.6305,4.68485,4.80195,14.61169,2
2017-03-14,4.46699,4.60903,4.70103,14.69739,6
2017-03-14,4.82583,4.36432,4.80277,14.91324,2
2017-03-14,4.38637,4.0173,4.69184,14.21716,3
2017-03-14,4.49578,4.45113,4.96818,14.20245,5
2017-03-14,4.53235,4.07986,4.15398,14.62281,1
2017-03-14,4.03296,4.14668,4.50739,14.24396,4
2017-03-14,4.39574,4.96646,4.64209,14.93938,2
2017-03-14,4.68178,4.30171,4.96242,14.59429,1
2017-03-14,4.27608,4.87467,4.86892,14.4777,6
2017-03-14,4.82314,4.14042,4.12895,14.21968,6
2017-03-14,4.21502,4.2046,4.68739,14.32045,5
2017-03-14,4.4851,4.34059,4.54851,14.1249,3
2017-03-14,4.67405,4.64483,4.80018,14.46963,2
2017-03-14,4.02647,4.80232,4.70884,14.95067,1
2017-03-14,4.92617,4.5136,4.07113,14.68373,5
2017-03-14,4.2563,4.54947,4.51674,14.76854,6
2017-03-14,4.8081,4.34309,4.99774,14.00614,1
2017-03-14,4.06414,4.78138,4.43465,14.10799,6
2017-03-14,4.28875,4.52182,4.08021,14.5921,1
2017-03-14,4.72225,4.9904,4.28123,14.41483,3
2017-03-14,4.37307,4.66499,4.33409,14.25997,5
2017-03-14,4.18887,4.85906,4.24227,14.18041,3
2017-03-14,4.78125,4.72589,4.27071,14.23758,5
2017-03-14,4.42822,4.9344,4.0072,14.13716,5
2017-03-14,4.76572,4.19932,4.21858,14.67365,4
2017-03-14,4.755,4.04328,4.17419,14.77836,1
2017-03-14,4.64648,4.31533,4.67526,14.71568,2
2017-03-14,4.29422,4.13869,4.89541,14.55208,6
2017-03-14,4.33148,4.19553,4.76883,14.75431,3
2017-03-14,4.90744,4.17698,4.03937,14.05542,4
2017-03-14,4.55695,4.73894,4.7929,14.06801,6
2017-03-14,4.9652,4.52401,4.23415,14.16717,1
2017-03-14,4.96331,4.09447,4.16171,14.13101,4
2017-03-14,4.15928,4.49587,4.23543,14.85326,1
2017-03-14,4.30799,4.91899,4.0499,14.81448,1
2017-03-14,4.31029,4.87002,4.94399,14.06238,2
2017-03-14,4.65548,4.38481,4.27663,14.77894,6
2017-03-14,4.65868,4.70203,4.96154,14.98805,2
2017-03-14,4.76852,4.68435,4.64129,14.50783,6
2017-03-14,4.1857,4.07533,4.92392,14.08304,1
2017-03-14,4.56834,4.40816,4.51371,14.51498,3
2017-03-14,4.90098,4.94534,4.75846,14.21979,3
2017-03-14,4.52436,4.07083,4.59911,14.31702,3
2017-03-14,4.7655,4.49037,4.17306,14.02919,2
2017-03-14,4.64583,4.15159,4.58129,14.99139,4
2017-03-14,4.9294,4.2958,4.98777,14.9768,4
2017-03-14,4.37501,4.55977,4.59691,14.37888,1
2017-03-14,4.74049,4.10684,4.05439,14.75043,4
2017-03-14,4.41654,4.24931,4.70239,14.9532,4
2017-03-14,4.39871,4.48715,4.32126,14.65621,2
2017-03-14,4.42358,4.36929,4.22441,14.72871,6
2017-03-14,4.45538,4.99837,4.519,14.43207,2
2017-03-14,4.49996,4.12917,4.30197,14.88188,3
2017-03-14,4.95087,4.09719,4.17109,14.22091,5
2017-03-14,4.51945,4.92023,4.75414,14.2208,4
2017-03-14,4.84123,4.86394,4.94897,14.50069,1
2017-03-14,4.42697,4.19727,4.56149,14.79881,5
2017-03-14,4.52568,4.51588,4.93347,14.38512,4
2017-03-14,4.64058,4.09344,4.09308,14.14593,6
2017-03-14,4.80778,4.08663,4.22899,14.59291,5
2017-03-14,4.00021,4.93982,4.45246,14.60727,2
2017-03-14,4.83593,4.08784,4.3658,14.78274,3
2017-03-14,4.06079,4.21337,4.0146,14.3974,3
2017-03-14,4.87429,4.13272,4.92932,14.32736,4
2017-03-14,4.90461,4.98491,4.75759,14.75203,3
2017-03-14,4.06476,4.28985,4.51891,14.79937,4
2017-03-14,4.10719,4.21989,4.61852,14.78983,6
2017-03-14,4.24545,4.66506,4.24971,14.94398,5
2017-03-14,4.15477,4.93933,4.40668,14.89742,1
2017-03-14,4.77073,4.75408,4.20449,14.81333,2
2017-03-14,4.84726,4.20945,4.79957,14.36538,1
2017-03-14,4.92663,4.32515,4.56873,14.9912,3
2017-03-14,4.63579,4.18647,4.35441,14.6275,2
2017-03-14,4.26412,4.08787,4.3012,14.2593,1
2017-03-14,4.52105,4.40745,4.51297,14.30179,1
2017-03-14,4.96864,4.41342,4.09801,14.4639,3
2017-03-14,4.17479,4.90169,4.19574,14.36172,6
2017-03-14,4.99604,4.8742,4.13869,14.74407,2
2017-03-14,4.0108,4.41592,4.83349,14.74937,3
2017-03-14,4.36779,4.39833,4.29502,14.39905,1
2017-03-14,4.25324,4.56242,4.99802,14.5799,4
2017-03-14,4.34819,4.16366,4.05948,14.62325,4
2017-03-14,4.76058,4.62709,4.42793,14.54873,6
2017-03-14,4.81049,4.79656,4.6095,14.95216,1
2017-03-14,4.99982,4.09214,4.07327,14.65226,1
2017-03-14,4.05798,4.3541,4.36455,14.19931,4
2017-03-14,4.85495,4.61599,4.78235,14.05574,1
2017-03-14,4.28871,4.94311,4.95428,14.38877,3
2017-03-14,4.01268,4.20679,4.79642,14.92536,1
2017-03-14,4.0207,4.94749,4.32517,14.0639,3
2017-03-14,4.43109,4.80718,4.4337,14.45192,3
2017-03-14,4.01019,4.15485,4.11387,14.58501,2
2017-03-14,4.53477,4.05165,4.1076,14.47986,5
2017-03-14,4.77824,4.52089,4.6285,14.60817,1
2017-03-14,4.55051,4.97627,4.38151,14.46343,1
2017-03-14,4.0628,4.57948,4.21291,14.47079,4
2017-03-14,4.04564,4.64528,4.17475,14.78889,6
2017-03-14,4.12135,4.54169,4.84406,14.90754,5
2017-03-15,4.0139,4.98267,4.89574,14.82782,2
2017-03-15,4.34932,4.34206,4.63588,14.65782,6
2017-03-15,4.98487,4.23275,4.16987,14.25209,2
2017-03-15,4.60317,4.42433,4.35449,14.61192,2
2017-03-15,4.54322,4.27531,4.4582,14.94041,1
2017-03-15,4.76416,4.82329,4.97129,14.85416,5
2017-03-15,4.98053,4.78736,4.95139,14.4297,4
2017-03-15,4.78919,4.05818,4.65736,14.43657,6
2017-03-15,4.68808,4.91037,4.06177,14.17129,1
2017-03-15,4.39951,4.70719,4.6687,14.3029,1
2017-03-15,4.34725,4.0437,4.66798,14.26802,1
2017-03-15,4.02915,4.40099,4.00053,14.94767,5
2017-03-15,4.97715,4.47861,4.94745,14.78293,2
2017-03-15,4.03764,4.38452,4.56238,14.15582,3
2017-03-15,4.22566,4.99666,4.25449,14.91239,6
2017-03-15,4.27777,4.93873,4.21162,14.3643,2
2017-03-15,4.04436,4.20102,4.13553,14.76429,4
2017-03-15,4.6016,4.97235,4.46786,14.15502,2
2017-03-15,4.8987,4.67805,4.97308,14.56155,3
2017-03-15,4.83611,4.73086,4.83123,14.1431,1
2017-03-15,4.00648,4.87287,4.40948,14.6867,2
2017-03-15,4.04464,4.70593,4.42774,14.51089,2
2017-03-15,4.31755,4.26681,4.65349,14.94786,4
2017-03-15,4.75396,4.00717,4.7411,14.09921,3
2017-03-15,4.13808,4.47333,4.93523,14.3775,6
2017-03-15,4.87233,4.99593,4.28869,14.13219,2
2017-03-15,4.66978,4.71034,4.00994,14.89147,6
2017-03-15,4.70663,4.76563,4.64012,14.3541,3
2017-03-15,4.04809,4.15342,4.83422,14.03873,1
2017-03-15,4.05949,4.53591,4.47652,14.27725,3
2017-03-15,4.96941,4.76835,4.26346,14.92569,5
2017-03-15,4.01985,4.57271,4.96042,14.40135,6
2017-03-15,4.97207,4.14528,4.11774,14.05452,3
2017-03-15,4.14916,4.63817,4.16961,14.11133,6
2017-03-15,4.4677,4.36404,4.08897,14.67321,4
2017-03-15,4.94673,4.44205,4.8132,14.22342,3
2017-03-15,4.83412,4.45668,4.36489,14.439,6
2017-03-15,4.43838,4.71594,4.61722,14.82821,3
2017-03-15,4.93938,4.19872,4.82264,14.1053,5
2017-03-15,4.80664,4.47973,4.35851,14.20265,2
2017-03-15,4.87515,4.27141,4.63092,14.26875,6
2017-03-15,4.76371,4.94082,4.93909,14.09588,1
2017-03-15,4.6162,4.17507,4.95298,14.7452,5
2017-03-15,4.92634,4.34699,4.33003,14.23118,3
2017-03-15,4.65909,4.18999,4.45282,14.08699,5
2017-03-15,4.37211,4.59451,4.50333,14.24641,4
2017-03-15,4.49516,4.83551,4.45807,14.71348,2
2017-03-15,4.91771,4.32623,4.05405,14.41365,5
2017-03-15,4.42977,4.66591,4.75548,14.25496,2
2017-03-15,4.08939,4.48738,4.45666,14.97779,4
2017-03-15,4.0536,4.68643,4.41976,14.27916,2
2017-03-15,4.26389,4.3212,4.50589,14.06611,4
2017-03-15,4.27607,4.17486,4.2737,14.66329,5
2017-03-15,4.62944,4.23393,4.04595,14.39129,4
2017-03-15,4.24835,4.59456,4.71173,14.92813,5
2017-03-15,4.86607,4.09324,4.81981,14.16952,5
2017-03-15,4.69653,4.66223,4.61888,14.26018,4
2017-03-15,4.75056,4.55428,4.23922,14.85989,2
2017-03-15,4.30851,4.83393,4.11262,14.1754,2
2017-03-15,4.1371,4.01998,4.64293,14.16023,6
2017-03-15,4.67918,4.10602,4.36486,14.97329,3
2017-03-15,4.13455,4.05482,4.19349,14.14853,2
2017-03-15,4.23385,4.62893,4.03861,14.12172,3
2017-03-15,4.56618,4.50923,4.55547,14.22896,3
2017-03-15,4.73892,4.65719,4.28353,14.28445,4
2017-03-15,4.02481,4.85072,4.61497,14.49033,4
2017-03-15,4.10111,4.42622,4.44123,14.96243,6
2017-03-15,4.30546,4.50321,4.18962,14.16824,1
2017-03-15,4.38733,4.23528,4.3802,14.46279,3
2017-03-15,4.96098,4.05952,4.61095,14.51552,1
2017-03-15,4.02998,4.84823,4.37971,14.94448,6
2017-03-15,4.78688,4.48306,4.95675,14.2988,2
2017-03-15,4.43542,4.42053,4.40465,14.01654,3
2017-03-15,4.98772,4.21297,4.85018,14.23417,1
2017-03-15,4.83947,4.66681,4.20557,14.94325,5
2017-03-15,4.86305,4.74127,4.38024,14.09487,1
2017-03-15,4.14052,4.29387,4.05317,14.86099,2
2017-03-15,4.86771,4.29722,4.36427,14.72724,2
2017-03-15,4.398,4.83609,4.42807,14.93483,1
2017-03-15,4.53901,4.58751,4.33387,14.1397,1
2017-03-15,4.00948,4.03738,4.11911,14.96259,3
2017-03-15,4.9807,4.46505,4.01176,14.86258,5
2017-03-15,4.24245,4.00737,4.32488,14.86511,2
2017-03-15,4.14274,4.83135,4.67234,14.81259,6
2017-03-15,4.86609,4.00189,4.33286,14.2232,5
2017-03-15,4.25142,4.5648,4.01786,14.88182,2
2017-03-15,4.88943,4.6126,4.30797,14.60651,3
2017-03-15,4.61353,4.33632,4.72385,14.9128,5
2017-03-15,4.89685,4.57352,4.67921,14.23475,4
2017-03-15,4.65458,4.61838,4.16539,14.77259,2
2017-03-15,4.84616,4.67067,4.16605,14.01444,2
2017-03-15,4.90972,4.84325,4.07053,14.16427,3
2017-03-15,4.0755,4.37228,4.05798,14.54278,1
2017-03-15,4.1466,4.75012,4.87913,14.75233,1
2017-03-15,4.34511,4.6437,4.60195,14.03042,5
2017-03-15,4.16393,4.57053,4.79584,14.84363,4
2017-03-15,4.8953,4.98155,4.42283,14.54355,1
2017-03-15,4.46308,4.10206,4.276,14.20147,3
2017-03-15,4.87295,4.39859,4.67697,14.44477,1
2017-03-15,4.7016,4.43472,4.6788,14.79401,4
2017-03-15,4.347,4.10925,4.3688,14.40785,4
2017-03-15,4.7245,4.66925,4.88945,14.60883,5
2017-03-15,4.93626,4.3359,4.57294,14.83792,5
2017-03-15,4.02557,4.85266,4.69763,14.54216,6
2017-03-15,4.39604,4.96036,4.95792,14.72884,4
2017-03-15,4.5198,4.77186,4.89454,14.11953,3
2017-03-15,4.31686,4.97183,4.75801,14.37164,2
2017-03-15,4.65253,4.47503,4.7331,14.92866,4
2017-03-15,4.04446,4.83858,4.25912,14.1798,6
2017-03-15,4.31078,4.41735,4.58141,14.76211,1
2017-03-15,4.32172,4.93902,4.46761,14.9623,6
2017-03-15,4.92373,4.00536,4.46456,14.15403,4
2017-03-15,4.05639,4.36199,4.57517,14.20643,4
2017-03-15,4.03704,4.52054,4.53448,14.41294,1
2017-03-15,4.36253,4.57394,4.49666,14.39905,4
2017-03-15,4.12488,4.45428,4.25022,14.04761,5
2017-03-15,4.27401,4.14757,4.4084,14.77868,3
2017-03-15,4.05564,4.94726,4.05453,14.94675,1
2017-03-15,4.87039,4.47726,4.11254,14.38899,2
2017-03-15,4.19572,4.33569,4.73803,14.05982,1
2017-03-15,4.25868,4.14023,4.29823,14.66132,6
2017-03-15,4.93739,4.40844,4.47079,14.20145,6
2017-03-15,4.81344,4.27947,4.57759,14.69075,5
2017-03-15,4.21356,4.95531,4.51209,14.36087,1
2017-03-15,4.54848,4.43274,4.47693,14.12132,3
2017-03-15,4.26464,4.58873,4.47851,14.34303,5
2017-03-15,4.54133,4.50581,4.8298,14.61594,5
2017-03-15,4.41095,4.92422,4.43088,14.06851,3
2017-03-15,4.15774,4.85103,4.44842,14.27445,3
2017-03-15,4.34109,4.45874,4.63033,14.65011,3
2017-03-15,4.10266,4.8263,4.42018,14.05516,4
2017-03-15,4.18137,4.12465,4.72763,14.88658,6
2017-03-15,4.06386,4.70185,4.94477,14.16431,2
2017-03-15,4.60967,4.89593,4.70825,14.76303,4
2017-03-15,4.95259,4.49549,4.51127,14.52911,1
2017-03-15,4.13282,4.61402,4.45935,14.11418,2
2017-03-15,4.0739,4.16233,4.08542,14.19855,2
2017-03-15,4.25077,4.18618,4.30885,14.47694,3
2017-03-15,4.23476,4.21677,4.37032,14.21963,6
2017-03-15,4.88219,4.37491,4.1885,14.88016,6
2017-03-15,4.46885,4.98629,4.38627,14.69718,1
2017-03-15,4.56825,4.51265,4.13993,14.48442,5
2017-03-15,4.90419,4.39805,4.96675,14.75182,5
2017-03-15,4.69773,4.64816,4.54298,14.34885,5
2017-03-15,4.66699,4.84548,4.05357,14.17202,6
2017-03-15,4.26993,4.98967,4.59632,14.77126,1
2017-03-15,4.26,4.19945,4.91155,14.55148,5
2017-03-15,4.92758,4.50487,4.66458,14.58386,2
2017-03-15,4.95693,4.4901,4.76907,14.40959,2
2017-03-15,4.94341,4.96125,4.20571,14.27842,3
2017-03-15,4.14315,4.98854,4.30271,14.12878,3
2017-03-15,4.78888,4.99006,4.19528,14.34963,4
2017-03-15,4.35403,4.33029,4.28808,14.76161,2
2017-03-15,4.66414,4.36431,4.16451,14.58432,1
2017-03-15,4.92588,4.23347,4.20693,14.52726,1
2017-03-15,4.70592,4.93333,4.7418,14.91797,4
2017-03-15,4.06177,4.62833,4.38175,14.17931,2
2017-03-15,4.82694,4.69209,4.49166,14.9928,1
2017-03-15,4.89794,4.033,4.09202,14.62372,2
2017-03-15,4.72178,4.50328,4.4237,14.5014,2
2017-03-15,4.1873,4.43448,4.34444,14.65161,3
2017-03-15,4.00007,4.43337,4.3639,14.12254,6
2017-03-15,4.24069,4.05128,4.11633,14.9722,3
2017-03-15,4.38256,4.93987,4.24522,14.29598,5
2017-03-15,4.16621,4.07402,4.07183,14.40725,5
2017-03-15,4.0544,4.95503,4.51711,14.39914,4
2017-03-15,4.68058,4.90823,4.79808,14.85518,6
2017-03-15,4.37195,4.35452,4.86945,14.51988,6
2017-03-15,4.40345,4.9524,4.80346,14.34352,5
2017-03-15,4.97392,4.33573,4.31321,14.32861,2
2017-03-15,4.50881,4.02103,4.26529,14.51415,6
2017-03-15,4.32909,4.41144,4.10001,14.07589,6
2017-03-15,4.32828,4.61802,4.53682,14.85497,3
2017-03-15,4.68053,4.44839,4.99195,14.55216,5
2017-03-15,4.98146,4.39336,4.82558,14.80538,5
2017-03-15,4.2087,4.59712,4.12051,14.79308,1
2017-03-15,4.35425,4.40103,4.33856,14.58265,5
2017-03-15,4.91463,4.40305,4.3189,14.35036,4
2017-03-15,4.84099,4.97978,4.70869,14.63945,1
2017-03-15,4.98995,4.94255,4.00105,14.09602,5
2017-03-15,4.65304,4.9452,4.23074,14.65605,3
2017-03-15,4.69434,4.71402,4.65376,14.49438,1
2017-03-15,4.66867,4.78719,4.52046,14.58294,4
2017-03-15,4.45631,4.48527,4.65621,14.48571,1
2017-03-15,4.23189,4.09376,4.13518,14.8558,2
2017-03-15,4.6657,4.72083,4.73215,14.55438,5
2017-03-15,4.30003,4.69268,4.72226,14.83792,1
2017-03-15,4.12358,4.20207,4.80454,14.31553,6
2017-03-15,4.34432,4.32413,4.16582,14.5332,5
2017-03-15,4.71313,4.76118,4.39193,14.62719,4
2017-03-15,4.4153,4.18308,4.58164,14.13846,5
2017-03-15,4.13827,4.83348,4.29566,14.75687,3
2017-03-15,4.56052,4.90761,4.55955,14.91434,1
2017-03-15,4.5759,4.39724,4.50002,14.92442,3
2017-03-15,4.89557,4.98904,4.97874,14.10544,4
2017-03-15,4.58429,4.58436,4.55713,14.11753,5
2017-03-15,4.59732,4.56046,4.60102,14.09488,1
2017-03-15,4.17287,4.08805,4.93274,14.09248,5
2017-03-15,4.67687,4.29609,4.65369,14.85812,3
2017-03-15,4.15916,4.80669,4.6836,14.06343,6
2017-03-15,4.47302,4.50227,4.63698,14.57883,3
2017-03-15,4.83164,4.50718,4.96954,14.87507,6
2017-03-15,4.85797,4.99169,4.95446,14.47615,5
2017-03-15,4.68613,4.43711,4.73496,14.5074,1
2017-03-15,4.019,4.09854,4.78827,14.38249,4
2017-03-15,4.14925,4.62739,4.84276,14.19176,5
2017-03-15,4.92063,4.47803,4.36572,14.32514,4
2017-03-15,4.61209,4.0068,4.73249,14.36187,3
2017-03-15,4.70071,4.68324,4.71221,14.38674,3
2017-03-15,4.25725,4.15015,4.41988,14.6638,2
2017-03-15,4.71343,4.40486,4.08287,14.29618,5
2017-03-15,4.60028,4.42842,4.82746,14.8641,3
2017-03-15,4.06877,4.68566,4.24065,14.01449,3
2017-03-15,4.93242,4.32741,4.37785,14.66481,5
2017-03-15,4.31196,4.57386,4.2749,14.30064,3
2017-03-15,4.28838,4.46545,4.94411,14.57878,2
2017-03-15,4.607,4.90265,4.58784,14.8628,3
2017-03-15,4.06,4.23718,4.79663,14.12338,1
2017-03-15,4.53466,4.25463,4.73111,14.91691,1
2017-03-15,4.78792,4.52937,4.5354,14.89779,3
2017-03-15,4.61977,4.25082,4.70556,14.99743,4
2017-03-15,4.55765,4.68965,4.03998,14.59898,1
2017-03-15,4.7116,4.72589,4.82241,14.77998,6
2017-03-15,4.89753,4.95161,4.04269,14.52491,5
2017-03-15,4.38738,4.54381,4.84635,14.4809,4
2017-03-15,4.67125,4.56939,4.85286,14.49481,6
2017-03-15,4.13875,4.07489,4.76577,14.8612,5
2017-03-15,4.23669,4.82271,4.40414,14.63979,4
2017-03-15,4.15202,4.01641,4.07202,14.35306,3
2017-03-15,4.72426,4.27783,4.19261,14.93173,2
2017-03-15,4.9488,4.81946,4.63804,14.5793,6
2017-03-15,4.8433,4.22054,4.39675,14.37672,1
2017-03-15,4.09235,4.10115,4.59306,14.3342,6
2017-03-15,4.50919,4.47114,4.69686,14.31411,2
2017-03-15,4.6355,4.33338,4.93175,14.41533,6
2017-03-15,4.60166,4.80139,4.70789,14.35862,4
2017-03-15,4.52424,4.55422,4.18414,14.38415,3
2017-03-15,4.18122,4.11045,4.76311,14.95456,3
2017-03-15,4.24034,4.48189,4.32636,14.10059,3
2017-03-15,4.73326,4.23496,4.10644,14.82542,4
2017-03-15,4.63652,4.36747,4.48462,14.09084,2
2017-03-15,4.61277,4.38386,4.81261,14.76681,3
2017-03-15,4.62293,4.49247,4.62961,14.38086,4
2017-03-15,4.23133,4.15315,4.28832,14.14603,5
2017-03-15,4.19259,4.52488,4.96623,14.08649,4
2017-03-15,4.87415,4.61149,4.39247,14.41819,6
2017-03-15,4.56749,4.09733,4.28277,14.12201,1
2017-03-15,4.70729,4.91488,4.40988,14.54882,4
2017-03-15,4.2877,4.94814,4.89346,14.80521,3
2017-03-15,4.079,4.61408,4.84668,14.24054,2
2017-03-15,4.51713,4.95309,4.64463,14.31808,5
2017-03-15,4.57348,4.29489,4.62266,14.32081,2
2017-03-15,4.34399,4.84859,4.21352,14.73961,5
2017-03-15,4.96057,4.21069,4.36923,14.96699,1
2017-03-15,4.00721,4.75643,4.24637,14.5685,3
2017-03-15,4.24763,4.6101,4.83867,14.55823,3
2017-03-15,4.37638,4.46281,4.10818,14.98536,3
2017-03-15,4.38504,4.71395,4.64111,14.59665,2
2017-03-15,4.08802,4.58155,4.62391,14.66179,6
2017-03-15,4.95766,4.35177,4.73479,14.03733,4
2017-03-15,4.95579,4.45094,4.39138,14.9792,3
2017-03-15,4.19814,4.88806,4.47402,14.86152,4
2017-03-15,4.54584,4.74281,4.27644,14.92264,6
2017-03-15,4.60396,4.24583,4.11084,14.10166,5
2017-03-15,4.03714,4.60053,4.24329,14.5328,3
2017-03-15,4.59531,4.4983,4.00533,14.38996,2
2017-03-15,4.95019,4.80299,4.26396,14.91355,2
2017-03-15,4.54418,4.30505,4.09054,14.42997,4
2017-03-15,4.73941,4.58715,4.38346,14.07853,3
2017-03-15,4.19279,4.18488,4.90264,14.63368,4
2017-03-15,4.99624,4.98132,4.11738,14.9163,2
2017-03-15,4.09931,4.19911,4.66681,14.84759,3
2017-03-15,4.94433,4.3369,4.09818,14.03496,6
2017-03-15,4.36131,4.97447,4.19812,14.76782,4
2017-03-15,4.58554,4.50401,4.98604,14.8881,6
2017-03-15,4.82279,4.91037,4.76676,14.77207,6
2017-03-15,4.50313,4.47984,4.07012,14.90999,3
2017-03-15,4.12967,4.08449,4.79817,14.37432,1
2017-03-15,4.18702,4.09735,4.40869,14.18919,1
2017-03-15,4.21499,4.79748,4.41894,14.07985,3
2017-03-15,4.76994,4.15313,4.08659,14.54193,6
2017-03-15,4.4612,4.73579,4.69704,14.95671,4
2017-03-15,4.21528,4.23221,4.1928,14.72884,2
2017-03-15,4.65094,4.67959,4.26505,14.55009,1
2017-03-15,4.3395,4.19623,4.43452,14.69252,2
2017-03-15,4.92804,4.43939,4.51067,14.56269,1
2017-03-15,4.94962,4.1746,4.53246,14.24042,5
2017-03-15,4.50872,4.87473,4.70429,14.80321,2
2017-03-15,4.64153,4.20276,4.55331,14.21104,4
2017-03-15,4.98223,4.31408,4.46903,14.12631,1
2017-03-15,4.05441,4.6473,4.66322,14.01384,4
2017-03-15,4.40172,4.3043,4.11712,14.67806,4
2017-03-15,4.26282,4.01864,4.18297,14.54482,5
2017-03-15,4.19636,4.10343,4.03283,14.70545,5
2017-03-15,4.27387,4.18681,4.73555,14.5532,6
2017-03-15,4.05928,4.7674,4.48832,14.099,4
2017-03-15,4.7276,4.55085,4.32286,14.7601,5
2017-03-15,4.33079,4.32583,4.65475,14.53039,6
2017-03-15,4.58802,4.45602,4.52385,14.90283,3
2017-03-15,4.13375,4.43715,4.15323,14.05845,6
2017-03-15,4.74595,4.7323,4.52843,14.20448,1
2017-03-15,4.08454,4.76652,4.06207,14.5473,6
2017-03-15,4.68631,4.76286,4.27852,14.76073,2
2017-03-15,4.16941,4.74718,4.00266,14.29663,6
2017-03-15,4.54458,4.9477,4.34914,14.03822,1
2017-03-15,4.5716,4.84956,4.52365,14.62637,2
2017-03-15,4.41951,4.48216,4.24485,14.2879,2
2017-03-15,4.12815,4.13389,4.01979,14.69434,2
2017-03-15,4.24095,4.66682,4.8021,14.07778,6
2017-03-15,4.00429,4.35802,4.12969,14.60175,5
2017-03-15,4.04408,4.29573,4.54173,14.78865,1
2017-03-15,4.03636,4.72009,4.50071,14.61767,3
2017-03-15,4.92664,4.472,4.02677,14.32084,5
2017-03-15,4.25191,4.92403,4.17279,14.14555,3
2017-03-15,4.85259,4.25774,4.67574,14.98947,3
2017-03-15,4.4483,4.40679,4.82369,14.17715,4
2017-03-15,4.13235,4.85203,4.71939,14.77975,3
2017-03-15,4.20751,4.07677,4.27372,14.9873,2
2017-03-15,4.44546,4.52139,4.00146,14.24728,3
2017-03-15,4.71333,4.97223,4.14443,14.77767,3
2017-03-15,4.51871,4.03762,4.88884,14.10666,2
2017-03-15,4.58308,4.78509,4.12955,14.95615,3
2017-03-15,4.18995,4.61724,4.98125,14.72153,4
2017-03-15,4.60868,4.61505,4.89793,14.3897,2
2017-03-15,4.90577,4.03671,4.19917,14.96557,2
2017-03-15,4.53593,4.08839,4.48505,14.78071,2
2017-03-15,4.50647,4.26279,4.66518,14.12888,5
2017-03-15,4.04153,4.6089,4.04456,14.71389,5
2017-03-15,4.30555,4.15721,4.98348,14.01685,2
2017-03-15,4.37205,4.82957,4.20131,14.02804,1
2017-03-15,4.63246,4.66039,4.24484,14.70607,1
2017-03-15,4.08187,4.26383,4.71539,14.38182,1
2017-03-15,4.45,4.21708,4.98181,14.57682,4
2017-03-15,4.73865,4.88618,4.60979,14.41307,5
2017-03-15,4.3401,4.12866,4.48839,14.6481,3
2017-03-15,4.68213,4.60705,4.02387,14.21838,1
2017-03-15,4.93249,4.92652,4.1834,14.46571,2
2017-03-15,4.85716,4.09986,4.76027,14.24351,3
2017-03-15,4.44616,4.87253,4.15982,14.34017,5
2017-03-15,4.78539,4.19285,4.05617,14.91285,6
2017-03-15,4.79888,4.52661,4.22728,14.59244,6
2017-03-15,4.85588,4.37904,4.87346,14.51309,4
2017-03-15,4.99017,4.349,4.94569,14.79136,6
2017-03-15,4.95601,4.08526,4.71488,14.29783,5
2017-03-15,4.7257,4.70378,4.69981,14.29383,6
2017-03-15,4.81657,4.67819,4.99195,14.43972,3
2017-03-15,4.23449,4.1636,4.68476,14.48168,2
2017-03-15,4.30319,4.74571,4.35511,14.04251,4
2017-03-15,4.04232,4.14486,4.23319,14.86986,4
2017-03-15,4.18447,4.07432,4.16222,14.4564,3
2017-03-15,4.44997,4.1898,4.99764,14.60906,5
2017-03-15,4.70403,4.59906,4.02367,14.03239,3
2017-03-15,4.25779,4.19208,4.13402,14.69189,1
2017-03-15,4.21838,4.41375,4.91176,14.49805,2
2017-03-15,4.85123,4.48111,4.90608,14.83702,1
2017-03-15,4.44297,4.11651,4.83712,14.19841,5
2017-03-15,4.30126,4.39734,4.26494,14.5868,3
2017-03-15,4.28372,4.1445,4.68374,14.64512,6
2017-03-15,4.84291,4.85506,4.6285,14.51651,4
2017-03-15,4.37117,4.92841,4.19906,14.93452,5
2017-03-15,4.00691,4.86852,4.04192,14.21838,5
2017-03-15,4.15431,4.67262,4.78495,14.16257,4
2017-03-15,4.15358,4.71247,4.64865,14.63942,6
2017-03-15,4.86694,4.17302,4.82555,14.18818,6
2017-03-15,4.39563,4.85597,4.36128,14.34364,3
2017-03-15,4.36773,4.42829,4.60923,14.41869,1
2017-03-15,4.85543,4.59687,4.9989,14.02489,5
2017-03-15,4.60823,4.89215,4.77075,14.82515,6
2017-03-15,4.80092,4.75504,4.53354,14.65767,1
2017-03-15,4.02035,4.90581,4.91242,14.84405,2
2017-03-15,4.59544,4.18533,4.32816,14.05249,6
2017-03-15,4.03298,4.01319,4.23712,14.72131,5
2017-03-15,4.18487,4.2519,4.8323,14.50007,1
2017-03-15,4.87496,4.10455,4.55446,14.40229,6
2017-03-15,4.89136,4.37998,4.73125,14.75818,6
2017-03-15,4.51975,4.04464,4.22433,14.97522,2
2017-03-15,4.29794,4.36468,4.96559,14.15343,6
2017-03-15,4.18914,4.79649,4.52504,14.75178,3
2017-03-15,4.52051,4.98745,4.58758,14.48455,2
2017-03-15,4.42077,4.24417,4.21374,14.51734,4
2017-03-15,4.38455,4.65335,4.72953,14.18761,3
2017-03-15,4.43141,4.14211,4.84499,14.74513,1
2017-03-15,4.97783,4.74354,4.05281,14.85966,4
